,date,unit,category,price,currency,country,admname,mktname,producto
4159,2017-04-15,L,non-food,83.36,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4160,2017-05-15,L,non-food,83.36,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4161,2017-06-15,L,non-food,81.76,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4162,2017-07-15,L,non-food,80.26,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4163,2017-08-15,L,non-food,78.26,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4164,2017-09-15,L,non-food,77.76,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4165,2017-10-15,L,non-food,79.76,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4166,2017-11-15,L,non-food,84.94,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4167,2017-12-15,L,non-food,86.3,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4168,2018-01-15,L,non-food,90.26,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4169,2018-02-15,L,non-food,96.18,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4170,2018-03-15,L,non-food,98.8,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4171,2018-04-15,L,non-food,96.8,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4172,2018-05-15,L,non-food,99.11,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4173,2018-06-15,L,non-food,104.02,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4174,2018-07-15,L,non-food,114.88,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4175,2018-08-15,L,non-food,113.29,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4176,2018-09-15,L,non-food,106.92,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4177,2018-10-15,L,non-food,106.92,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4178,2018-11-15,L,non-food,113.29,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4179,2018-12-15,L,non-food,110.94,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4180,2019-01-15,L,non-food,106.68,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4181,2019-02-15,L,non-food,106.68,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4182,2019-03-15,L,non-food,111.43,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4183,2019-04-15,L,non-food,117.43,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4184,2019-05-15,L,non-food,122.32,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4185,2019-06-15,L,non-food,126.82,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4186,2019-07-15,L,non-food,127.17,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4187,2019-08-15,L,non-food,132.82,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4188,2019-09-15,L,non-food,127.49,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4189,2019-10-15,L,non-food,127.49,PKR,Pakistan,Punjab,Lahore,Fuel (diesel)
4190,2014-12-15,L,non-food,84.91,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4191,2015-01-15,L,non-food,70.67,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4192,2015-02-15,L,non-food,78.66,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4193,2015-03-15,L,non-food,70.67,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4194,2015-04-15,L,non-food,74.64,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4195,2015-05-15,L,non-food,74.64,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4196,2015-06-15,L,non-food,78.14,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4197,2015-07-15,L,non-food,78.14,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4198,2015-08-15,L,non-food,77.11,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4199,2015-09-15,L,non-food,74.11,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4200,2015-10-15,L,non-food,74.11,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4201,2015-11-15,L,non-food,76.61,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4202,2015-12-15,L,non-food,76.61,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4203,2016-01-15,L,non-food,76.61,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4204,2016-02-15,L,non-food,71.61,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4205,2016-03-15,L,non-food,63.13,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4206,2016-04-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4207,2016-05-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4208,2016-06-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4209,2016-07-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4210,2016-08-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4211,2016-09-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4212,2016-10-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4213,2016-11-15,L,non-food,64.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4214,2016-12-15,L,non-food,66.63,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4215,2017-01-15,L,non-food,67.52,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4216,2017-02-15,L,non-food,71.15,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4217,2017-03-15,L,non-food,73.36,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4218,2017-04-15,L,non-food,74.36,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4219,2017-05-15,L,non-food,74.36,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4220,2017-06-15,L,non-food,73.16,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4221,2017-07-15,L,non-food,71.66,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4222,2017-08-15,L,non-food,70.22,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4223,2017-09-15,L,non-food,71.86,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4224,2017-10-15,L,non-food,73.86,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4225,2017-11-15,L,non-food,76.35,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4226,2017-12-15,L,non-food,77.83,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4227,2018-01-15,L,non-food,81.89,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4228,2018-02-15,L,non-food,84.87,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4229,2018-03-15,L,non-food,88.4,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4230,2018-04-15,L,non-food,86.36,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4231,2018-05-15,L,non-food,88.06,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4232,2018-06-15,L,non-food,91.26,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4233,2018-07-15,L,non-food,96.67,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4234,2018-08-15,L,non-food,95.6,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4235,2018-09-15,L,non-food,94.19,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4236,2018-10-15,L,non-food,94.19,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4237,2018-11-15,L,non-food,99.19,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4238,2018-12-15,L,non-food,95.83,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4239,2019-01-15,L,non-food,90.97,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4240,2019-02-15,L,non-food,90.38,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4241,2019-03-15,L,non-food,92.89,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4242,2019-04-15,L,non-food,98.89,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4243,2019-05-15,L,non-food,108.42,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4244,2019-06-15,L,non-food,112.68,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4245,2019-07-15,L,non-food,113.01,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4246,2019-08-15,L,non-food,118.16,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4247,2019-09-15,L,non-food,113.57,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4248,2019-10-15,L,non-food,113.57,PKR,Pakistan,Punjab,Lahore,Fuel (petrol-gasoline)
4249,2015-04-15,KG,pulses and nuts,174.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4250,2015-05-15,KG,pulses and nuts,176.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4251,2015-06-15,KG,pulses and nuts,176.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4252,2015-07-15,KG,pulses and nuts,176.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4253,2015-08-15,KG,pulses and nuts,177.68,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4254,2015-09-15,KG,pulses and nuts,162.14,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4255,2015-10-15,KG,pulses and nuts,158.57,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4256,2015-11-15,KG,pulses and nuts,158.57,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4257,2015-12-15,KG,pulses and nuts,160.07,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4258,2016-01-15,KG,pulses and nuts,161.07,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4259,2016-02-15,KG,pulses and nuts,161.07,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4260,2016-03-15,KG,pulses and nuts,161.07,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4261,2016-04-15,KG,pulses and nuts,163.57,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4262,2016-05-15,KG,pulses and nuts,166.07,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4263,2016-06-15,KG,pulses and nuts,159.07,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4264,2016-07-15,KG,pulses and nuts,160.86,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4265,2016-08-15,KG,pulses and nuts,164.29,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4266,2016-09-15,KG,pulses and nuts,160.29,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4267,2016-10-15,KG,pulses and nuts,159.29,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4268,2016-11-15,KG,pulses and nuts,154.29,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4269,2016-12-15,KG,pulses and nuts,154.29,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4270,2017-01-15,KG,pulses and nuts,152.95,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4271,2017-02-15,KG,pulses and nuts,144.38,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4272,2017-03-15,KG,pulses and nuts,137.57,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4273,2017-04-15,KG,pulses and nuts,131.97,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4274,2017-05-15,KG,pulses and nuts,130.0,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4275,2017-06-15,KG,pulses and nuts,130.0,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4276,2017-07-15,KG,pulses and nuts,126.61,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4277,2017-08-15,KG,pulses and nuts,114.35,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4278,2017-09-15,KG,pulses and nuts,113.39,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4279,2017-10-15,KG,pulses and nuts,113.39,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4280,2017-11-15,KG,pulses and nuts,111.61,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4281,2017-12-15,KG,pulses and nuts,108.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4282,2018-01-15,KG,pulses and nuts,115.18,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4283,2018-02-15,KG,pulses and nuts,118.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4284,2018-03-15,KG,pulses and nuts,118.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4285,2018-04-15,KG,pulses and nuts,121.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4286,2018-05-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4287,2018-06-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4288,2018-07-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4289,2018-08-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4290,2018-09-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4291,2018-10-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4292,2018-11-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4293,2018-12-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4294,2019-01-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4295,2019-02-15,KG,pulses and nuts,123.93,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4296,2019-03-15,KG,pulses and nuts,126.79,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4297,2019-04-15,KG,pulses and nuts,137.86,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4298,2019-05-15,KG,pulses and nuts,149.86,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4299,2019-06-15,KG,pulses and nuts,160.0,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4300,2019-07-15,KG,pulses and nuts,166.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4301,2019-08-15,KG,pulses and nuts,166.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4302,2019-09-15,KG,pulses and nuts,166.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4303,2019-10-15,KG,pulses and nuts,166.43,PKR,Pakistan,Punjab,Lahore,Lentils (moong)
4304,2014-01-15,KG,pulses and nuts,148.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4305,2014-02-15,KG,pulses and nuts,144.82,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4306,2014-03-15,KG,pulses and nuts,143.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4307,2014-04-15,KG,pulses and nuts,143.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4308,2014-05-15,KG,pulses and nuts,143.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4309,2014-06-15,KG,pulses and nuts,153.84,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4310,2014-07-15,KG,pulses and nuts,158.93,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4311,2014-08-15,KG,pulses and nuts,163.56,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4312,2014-09-15,KG,pulses and nuts,176.02,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4313,2014-10-15,KG,pulses and nuts,176.96,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4314,2014-11-15,KG,pulses and nuts,177.01,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4315,2015-04-15,KG,pulses and nuts,196.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4316,2015-05-15,KG,pulses and nuts,196.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4317,2015-06-15,KG,pulses and nuts,201.25,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4318,2015-07-15,KG,pulses and nuts,202.86,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4319,2015-08-15,KG,pulses and nuts,202.86,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4320,2015-10-15,KG,pulses and nuts,202.86,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4321,2015-11-15,KG,pulses and nuts,202.86,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4322,2015-12-15,KG,pulses and nuts,241.72,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4323,2016-01-15,KG,pulses and nuts,254.29,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4324,2016-02-15,KG,pulses and nuts,257.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4325,2016-03-15,KG,pulses and nuts,267.35,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4326,2016-04-15,KG,pulses and nuts,291.79,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4327,2016-05-15,KG,pulses and nuts,301.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4328,2016-06-15,KG,pulses and nuts,281.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4329,2016-07-15,KG,pulses and nuts,286.71,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4330,2016-08-15,KG,pulses and nuts,294.64,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4331,2016-09-15,KG,pulses and nuts,281.36,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4332,2016-10-15,KG,pulses and nuts,266.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4333,2016-11-15,KG,pulses and nuts,265.0,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4334,2016-12-15,KG,pulses and nuts,255.21,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4335,2017-01-15,KG,pulses and nuts,238.93,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4336,2017-02-15,KG,pulses and nuts,231.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4337,2017-03-15,KG,pulses and nuts,224.07,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4338,2017-04-15,KG,pulses and nuts,228.93,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4339,2017-05-15,KG,pulses and nuts,235.0,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4340,2017-06-15,KG,pulses and nuts,233.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4341,2017-07-15,KG,pulses and nuts,229.46,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4342,2017-08-15,KG,pulses and nuts,200.79,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4343,2017-09-15,KG,pulses and nuts,193.93,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4344,2017-10-15,KG,pulses and nuts,193.93,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4345,2017-11-15,KG,pulses and nuts,189.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4346,2017-12-15,KG,pulses and nuts,186.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4347,2018-01-15,KG,pulses and nuts,186.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4348,2018-02-15,KG,pulses and nuts,186.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4349,2018-03-15,KG,pulses and nuts,186.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4350,2018-04-15,KG,pulses and nuts,188.93,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4351,2018-05-15,KG,pulses and nuts,191.43,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4352,2018-06-15,KG,pulses and nuts,184.64,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4353,2018-07-15,KG,pulses and nuts,184.64,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4354,2018-08-15,KG,pulses and nuts,170.89,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4355,2018-09-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4356,2018-10-15,KG,pulses and nuts,157.0,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4357,2018-11-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4358,2018-12-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4359,2019-01-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4360,2019-02-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4361,2019-03-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4362,2019-04-15,KG,pulses and nuts,157.14,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4363,2019-05-15,KG,pulses and nuts,164.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4364,2019-06-15,KG,pulses and nuts,168.48,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4365,2019-07-15,KG,pulses and nuts,174.64,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4366,2019-08-15,KG,pulses and nuts,174.64,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4367,2019-09-15,KG,pulses and nuts,174.64,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4368,2019-10-15,KG,pulses and nuts,182.57,PKR,Pakistan,Punjab,Lahore,Beans(mash)
4369,2004-01-15,KG,cereals and tubers,12.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4370,2004-02-15,KG,cereals and tubers,12.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4371,2004-03-15,KG,cereals and tubers,12.825,PKR,Pakistan,Punjab,Multan,Wheat flour
4372,2004-04-15,KG,cereals and tubers,12.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4373,2004-05-15,KG,cereals and tubers,12.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4374,2004-06-15,KG,cereals and tubers,11.75,PKR,Pakistan,Punjab,Multan,Wheat flour
4375,2004-07-15,KG,cereals and tubers,12.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4376,2004-08-15,KG,cereals and tubers,12.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4377,2004-09-15,KG,cereals and tubers,12.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4378,2004-10-15,KG,cereals and tubers,12.875,PKR,Pakistan,Punjab,Multan,Wheat flour
4379,2004-11-15,KG,cereals and tubers,13.875,PKR,Pakistan,Punjab,Multan,Wheat flour
4380,2004-12-15,KG,cereals and tubers,13.4375,PKR,Pakistan,Punjab,Multan,Wheat flour
4381,2005-01-15,KG,cereals and tubers,13.1875,PKR,Pakistan,Punjab,Multan,Wheat flour
4382,2005-02-15,KG,cereals and tubers,13.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4383,2005-03-15,KG,cereals and tubers,13.75,PKR,Pakistan,Punjab,Multan,Wheat flour
4384,2005-04-15,KG,cereals and tubers,13.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4385,2005-05-15,KG,cereals and tubers,12.75,PKR,Pakistan,Punjab,Multan,Wheat flour
4386,2005-06-15,KG,cereals and tubers,13.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4387,2005-07-15,KG,cereals and tubers,12.87,PKR,Pakistan,Punjab,Multan,Wheat flour
4388,2005-08-15,KG,cereals and tubers,12.7,PKR,Pakistan,Punjab,Multan,Wheat flour
4389,2005-09-15,KG,cereals and tubers,12.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4390,2005-10-15,KG,cereals and tubers,12.233,PKR,Pakistan,Punjab,Multan,Wheat flour
4391,2005-11-15,KG,cereals and tubers,12.63,PKR,Pakistan,Punjab,Multan,Wheat flour
4392,2005-12-15,KG,cereals and tubers,13.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4393,2006-01-15,KG,cereals and tubers,12.63,PKR,Pakistan,Punjab,Multan,Wheat flour
4394,2006-02-15,KG,cereals and tubers,12.63,PKR,Pakistan,Punjab,Multan,Wheat flour
4395,2006-03-15,KG,cereals and tubers,12.678,PKR,Pakistan,Punjab,Multan,Wheat flour
4396,2006-04-15,KG,cereals and tubers,12.5175,PKR,Pakistan,Punjab,Multan,Wheat flour
4397,2006-05-15,KG,cereals and tubers,12.185,PKR,Pakistan,Punjab,Multan,Wheat flour
4398,2006-06-15,KG,cereals and tubers,12.05,PKR,Pakistan,Punjab,Multan,Wheat flour
4399,2006-07-15,KG,cereals and tubers,12.2375,PKR,Pakistan,Punjab,Multan,Wheat flour
4400,2006-08-15,KG,cereals and tubers,12.668,PKR,Pakistan,Punjab,Multan,Wheat flour
4401,2006-09-15,KG,cereals and tubers,12.6775,PKR,Pakistan,Punjab,Multan,Wheat flour
4402,2006-10-15,KG,cereals and tubers,12.4525,PKR,Pakistan,Punjab,Multan,Wheat flour
4403,2006-11-15,KG,cereals and tubers,12.888,PKR,Pakistan,Punjab,Multan,Wheat flour
4404,2006-12-15,KG,cereals and tubers,12.97,PKR,Pakistan,Punjab,Multan,Wheat flour
4405,2007-01-15,KG,cereals and tubers,14.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4406,2007-02-15,KG,cereals and tubers,14.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4407,2007-03-15,KG,cereals and tubers,14.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4408,2007-04-15,KG,cereals and tubers,14.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4409,2007-05-15,KG,cereals and tubers,12.75,PKR,Pakistan,Punjab,Multan,Wheat flour
4410,2007-06-15,KG,cereals and tubers,14.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4411,2007-07-15,KG,cereals and tubers,15.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4412,2007-08-15,KG,cereals and tubers,15.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4413,2007-09-15,KG,cereals and tubers,15.5,PKR,Pakistan,Punjab,Multan,Wheat flour
4414,2007-10-15,KG,cereals and tubers,17.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4415,2007-11-15,KG,cereals and tubers,18.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4416,2007-12-15,KG,cereals and tubers,18.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4417,2008-01-15,KG,cereals and tubers,19.176,PKR,Pakistan,Punjab,Multan,Wheat flour
4418,2008-02-15,KG,cereals and tubers,16.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4419,2008-03-15,KG,cereals and tubers,16.63,PKR,Pakistan,Punjab,Multan,Wheat flour
4420,2008-04-15,KG,cereals and tubers,19.88,PKR,Pakistan,Punjab,Multan,Wheat flour
4421,2008-05-15,KG,cereals and tubers,20.0,PKR,Pakistan,Punjab,Multan,Wheat flour
4422,2008-06-15,KG,cereals and tubers,20.0,PKR,Pakistan,Punjab,Multan,Wheat flour
